サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡宮,1680,156.6,35.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-07,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21236968/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東原638-20,1699,162.0,34.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20831135/,不適合
SUUMO 中古戸建 沼津市,沼津市,古家付き土地,土地＋古家/上物の表記,静岡県沼津市根古屋,1749,183.5,31.5,1500,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-22,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21122850/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市江浦,1750,111.2,52.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_72024223/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大塚415-4,1799,147.2,40.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20904647/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市今沢,1800,205.6,28.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76096839/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79172006/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78435984/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,1890,157.4,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20121290/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西熊堂,1980,303.7,21.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-13,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21276339/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,2080,153.9,44.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21081411/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,2080,153.9,44.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-02,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20651577/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2100,167.3,41.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20069917/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市青野,2150,179.1,39.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78732420/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市小林台,2280,132.3,57.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20637819/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市小林台,2280,132.3,57.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20580116/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東椎路,2280,141.0,53.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20507900/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2349,163.6,47.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20937638/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡3559-58,2349,163.6,47.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898518/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市我入道一本松町,2350,148.8,52.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20627981/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市原町中３-14-22,2399,211.0,37.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898491/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市井出,2480,244.5,33.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79222272/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市我入道東町,2480,121.7,67.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77639940/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西椎路,2480,181.8,45.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20610370/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市新沢田町,2580,136.8,62.3,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76057540/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高沢町16-13,2649,109.9,79.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20898943/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2650,204.6,42.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20152031/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大塚,2680,151.6,58.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20739200/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大塚,2680,151.6,58.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20873467/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫藤井原,2750,148.1,61.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21072577/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市三枚橋竹ノ岬,2750,109.0,83.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20681893/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大諏訪,2874,456.2,20.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20354275/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大平,2880,200.3,47.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20139133/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大諏訪,2980,157.0,62.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-07,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21237979/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市北今沢,2980,235.0,41.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77497222/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20905151/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20774329/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市足高,2980,706.6,13.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78724665/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市東間門２,2980,113.2,87.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20734158/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,2990,199.4,49.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-07,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79143561/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西条町,3000,126.2,78.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21058112/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色588-5,3049,479.4,21.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20899211/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3050,323.3,31.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76257803/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市足高,3140,174.0,59.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_73572735/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市西熊堂,3450,145.2,78.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20590124/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3450,162.6,70.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77674440/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高砂町,3480,156.4,73.6,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78942505/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市高砂町,3500,156.4,74.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79184521/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3500,173.8,66.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-27,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21156314/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,3550,171.7,68.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_77235919/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,3880,141.2,90.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20920566/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4000,150.1,88.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_21177388/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4000,130.2,101.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20375685/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下河原町２,4100,522.5,25.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20113753/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大岡,4150,121.5,112.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_79002293/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市岡一色,4280,150.5,94.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_73562338/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市柳町,4380,132.2,109.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76466195/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫西村,4480,269.5,55.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78411723/,不適合
SUUMO 中古戸建 沼津市,沼津市,中古戸建,中古戸建/住宅カテゴリ,静岡県沼津市平沼,4500,335.0,44.4,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-06,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78332942/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市下香貫大久保,4500,824.8,18.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20734157/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市松沢町,4702,177.4,87.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_20352748/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市大手町５,6000,188.9,105.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_76102489/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市本松下842-2,6114,764.0,26.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78422235/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市足高,6500,1328.8,16.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78186505/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市江原町,6700,409.6,54.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-01,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78375595/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市杉崎町,11500,653.6,58.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78396031/,不適合
SUUMO 中古戸建 沼津市,沼津市,更地,土地カテゴリ（建物表記なし）,静岡県沼津市新沢田町106-3,12000,575.2,69.0,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_numazu/nc_78951503/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市梅名中古住宅,2980,124.4,79.2,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050002580/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市谷田中古住宅,3190,153.5,68.7,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050002529/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市大場中古住宅,3100,159.3,64.3,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-28,,https://www.homes.co.jp/kodate/b-1265050002650/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市東町　築12年　中古住宅,1780,120.5,48.8,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-04,,https://www.homes.co.jp/kodate/b-33333810000748/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,中古戸建　三島市北沢,2780,184.8,49.7,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-12,,https://www.homes.co.jp/kodate/b-1540930000270/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,売中古戸建　三島市富士ビレッジ,2200,103.6,70.2,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1500050000673/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市東大場二丁目中古住宅,2290,212.9,35.6,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,NG:東大場,https://www.homes.co.jp/kodate/b-1265050002139/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市谷田　中古一戸建て,2600,181.2,47.4,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-10,,https://www.homes.co.jp/kodate/b-1475010001565/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,売中古戸建　三島市富士ビレッジ,4250,170.7,82.3,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1500050000625/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市富士ビレッジ　中古戸建,3499,178.0,65.0,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1490460002333/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市徳倉中古住宅,3480,105.6,108.9,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050002560/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,売中古戸建　三島市御園,3280,201.1,53.9,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1500050000501/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市御園　中古戸建,3280,220.2,49.2,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1490460001877/,不適合
LIFULL 中古戸建 三島市,,中古戸建,中古戸建/住宅カテゴリ,JR東海道本線 三島駅 徒歩22分,3880,103.7,123.7,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-33333630000001/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市佐野見晴台1丁目中古住宅,4700,252.3,61.6,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050002470/,不適合
LIFULL 中古戸建 三島市,,空き家,掲載に空き家表記,伊豆箱根鉄道駿豆線 三島二日町駅 徒歩26分,3980,188.5,69.8,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-33328200001056/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,中古戸建　三島市富士ビレッジ,4998,170.7,96.8,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1540930000215/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市千枚原中古住宅,4780,208.1,75.9,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050001989/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市谷田中古住宅,1680,145.7,38.1,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1265050002448/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,三島市東大場1丁目・2階建て,2980,209.7,47.0,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,NG:東大場,https://www.homes.co.jp/kodate/b-1540930000096/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市梅名戸建て,2980,216.2,45.6,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-33334000000001/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,売中古戸建　三島市徳倉3丁目,4500,200.8,74.1,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1500050000632/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,中古戸建　三島市若松町,2980,250.1,39.4,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-21,,https://www.homes.co.jp/kodate/b-1540930000226/,不適合
LIFULL 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,売中古戸建　三島市徳倉3丁目,4600,190.8,79.7,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-12,,https://www.homes.co.jp/kodate/b-1500050000524/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市徳倉三丁目中古住宅,4600,190.8,79.7,3000,宅地,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-27,,https://www.homes.co.jp/kodate/b-1265050002374/,不適合
LIFULL 中古戸建 三島市,三島市,空き家,掲載に空き家表記,三島市佐野見晴台中古住宅,1380,207.1,22.0,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-25,,https://www.homes.co.jp/kodate/b-1265050002639/,不適合
