サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,4.3,26.5,,5,—,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000106814367/?bc=100468736031,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,4.8,26.5,,5,—,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000109076541/?bc=100489365548,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,4.9,26.5,,5,—,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000109076543/?bc=100489365613,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,5.4,29.8,,5,—,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000109076542/?bc=100468735934,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市天野,5.0,43.3,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000101664525/?bc=100444024936,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,4.0,45.9,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108441649/?bc=100513767567,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,4.3,45.9,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000108067167/?bc=100514251333,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市大仁,4.5,35.3,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000013975274/?bc=100368772547,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,8.0,55.0,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000104970034/?bc=100498309338,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,8.5,59.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000079405518/?bc=100508499984,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,9.0,58.0,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000096456677/?bc=100498309317,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,9.5,64.8,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000106362733/?bc=100498309313,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.7,54.6,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000109030181/?bc=100520765989,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.8,54.6,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000084293549/?bc=100505438663,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,3.9,32.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000083288943/?bc=100483720325,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,4.0,33.5,,5,—,—,,—,賃貸のため対象外,,2026-08-02,,https://suumo.jp/chintai/jnc_000073257276/?bc=100520015305,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,4.1,33.5,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000105141092/?bc=100491273619,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,3.7,39.9,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000072781261/?bc=100520813228,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,3.7,39.9,,5,田,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000087115835/?bc=100512929830,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸戸建,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,12.2,86.1,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000108111986/?bc=100513828334,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.5,43.0,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000063262546/?bc=100493143631,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.5,43.0,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000107354442/?bc=100508048059,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.5,50.0,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000109061477/?bc=100520980836,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,3.7,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000107830212/?bc=100511654963,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,3.7,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000067413245/?bc=100521166110,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,3.7,24.8,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000053031408/?bc=100517032208,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,3.7,24.8,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000093004579/?bc=100398001178,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,3.7,24.8,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000096565121/?bc=100517032206,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,2.9,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000108994391/?bc=100472447686,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,2.9,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000053236133/?bc=100494213277,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,2.9,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000051258031/?bc=100517306134,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,2.9,24.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000028698067/?bc=100520637453,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.0,36.4,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108742950/?bc=100513909456,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,5.3,54.5,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000105538015/?bc=100516567938,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,8.4,54.5,,5,田,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000109011477/?bc=100499275785,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,8.4,54.5,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000109011475/?bc=100516568036,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,8.4,54.5,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000109011476/?bc=100516567962,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.2,63.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108298319/?bc=100515432531,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,6.4,50.8,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000108884169/?bc=100519788325,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市大仁,6.0,41.2,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000106243009/?bc=100517823731,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,7.5,61.7,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108527670/?bc=100516240358,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,8.0,74.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108117310/?bc=100515530629,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市大仁,6.4,50.1,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000083582458/?bc=100519788863,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸その他,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,6.6,60.9,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108511480/?bc=100508284730,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,6.7,64.6,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000105939097/?bc=100466472594,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.0,44.9,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107886541/?bc=100516567948,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.0,44.9,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000097030480/?bc=100516567955,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.7,44.9,,5,田,—,,—,賃貸のため対象外,,2026-08-09,,https://suumo.jp/chintai/jnc_000107727313/?bc=100516567975,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,5.6,51.0,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000029259418/?bc=100505587401,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,5.7,59.0,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107369454/?bc=100508155908,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,4.7,61.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108325963/?bc=100515431795,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,5.2,61.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000086932089/?bc=100475332154,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.3,46.9,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107886540/?bc=100389941713,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.3,46.9,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107886539/?bc=100424252368,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.8,46.9,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000107727311/?bc=100516567925,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.8,46.9,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000107727310/?bc=100409995109,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.8,46.9,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000107727312/?bc=100498767354,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.8,46.9,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000109076535/?bc=100517177290,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,6.9,46.9,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000107727309/?bc=100335321931,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市吉田,5.5,56.0,,5,田,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000019522233/?bc=100512742500,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,6.15,45.4,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000030105227/?bc=100515431696,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,6.5,62.8,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000106598858/?bc=100465483868,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市守木,5.2,33.0,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000108419285/?bc=100501486767,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,7.4,60.3,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000068354968/?bc=100512630262,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,5.35,45.4,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000105850100/?bc=100496847062,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,5.8,50.4,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107947093/?bc=100512629657,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市寺家,5.5,59.5,,5,—,—,,—,賃貸のため対象外,,2026-07-27,,https://suumo.jp/chintai/jnc_000108803950/?bc=100502670160,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,8.05,59.2,,5,田,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000109076534/?bc=100520103351,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市吉田,5.5,56.0,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108298320/?bc=100515471793,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,4.9,61.2,,5,—,—,,—,賃貸のため対象外,,2026-08-10,,https://suumo.jp/chintai/jnc_000107204553/?bc=100475334254,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,7.4,59.2,,5,—,—,,—,賃貸のため対象外,,2026-08-01,,https://suumo.jp/chintai/jnc_000108884170/?bc=100519788065,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,5.4,33.2,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000107947111/?bc=100512629472,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,6.75,58.6,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000108539346/?bc=100517022671,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,5.5,52.6,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000106367752/?bc=100500953692,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,5.5,52.6,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000094538072/?bc=100485588114,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,5.9,50.0,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000094365913/?bc=100465483818,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,5.9,50.4,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107369453/?bc=100508155875,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,7.0,58.4,,5,田,—,,—,賃貸のため対象外,,2026-08-01,,https://suumo.jp/chintai/jnc_000108884172/?bc=100519789014,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市吉田,5.6,21.8,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000109011484/?bc=100518745552,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市吉田,5.6,21.8,,5,田,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000109011483/?bc=100207184216,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市長岡,4.8,37.1,,5,田,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000098369534/?bc=100511292387,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,5.4,23.2,,5,—,—,,—,賃貸のため対象外,,2026-08-05,,https://suumo.jp/chintai/jnc_000108987956/?bc=100518745569,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,5.4,23.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108987955/?bc=100327811721,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,5.7,23.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108987957/?bc=100518745544,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市三福,5.7,23.2,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108987958/?bc=100518745572,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,6.0,59.5,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108330034/?bc=100515470575,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市四日町,6.1,59.5,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000108330035/?bc=100515470593,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸アパート,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市田京,4.9,21.8,,5,田,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000109043467/?bc=100516567985,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,6.3,53.5,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000107825652/?bc=100511601808,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市南條,6.3,53.5,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000105538016/?bc=100515470578,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,5.0,47.0,,5,—,—,,—,賃貸のため対象外,,2026-08-02,,https://suumo.jp/chintai/jnc_000095058228/?bc=100516147505,適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,5.5,47.0,,5,—,—,,—,賃貸のため対象外,,2026-07-26,,https://suumo.jp/chintai/jnc_000108783947/?bc=100505292052,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市古奈,5.5,47.3,,5,—,—,,—,賃貸のため対象外,,2026-07-25,,https://suumo.jp/chintai/jnc_000106656243/?bc=100503064586,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,65.6,,5,—,—,,—,賃貸のため対象外,,2026-08-02,,https://suumo.jp/chintai/jnc_000047387963/?bc=100504929182,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,65.6,,5,—,—,,—,賃貸のため対象外,,2026-08-08,,https://suumo.jp/chintai/jnc_000038054093/?bc=100504881745,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,61.0,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000070031757/?bc=100498309400,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,65.0,,5,—,—,,—,賃貸のため対象外,,2026-08-07,,https://suumo.jp/chintai/jnc_000038054095/?bc=100512958882,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,65.6,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000106912254/?bc=100504915121,不適合
SUUMO 賃貸 伊豆の国市,伊豆の国市,賃貸マンション,賃貸カテゴリ（掲載種別）,静岡県伊豆の国市原木,6.5,65.6,,5,—,—,,—,賃貸のため対象外,,2026-08-11,,https://suumo.jp/chintai/jnc_000038054097/?bc=100465483873,不適合
