サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
空き家バンクしずおか 函南町,函南町,古家付き土地,土地＋古家/上物の表記,田方郡函南町平井,150,356.9,1.4,1500,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/171294/settle/1,適合
空き家バンクしずおか 函南町,函南町,中古戸建,中古戸建/住宅カテゴリ,田方郡函南町平井,3298,236.1,46.2,3000,畑,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-08-18,関心:調整区域/無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/176391/settle/1,不適合
空き家バンクしずおか 函南町,函南町,古家付き土地,土地＋古家/上物の表記,田方郡函南町上沢768-14,250,169.2,4.9,1500,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/160715/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井1247番の4,2700,424.8,21.0,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/161158/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町仁田826-5,2490,119.1,69.1,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-08-18,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/168035/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町畑毛478-7,530,252.0,7.0,1500,宅地,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-08-17,関心:調整区域,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/171540/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町仁田,4180,183.6,75.3,1500,田,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-06-26,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/174642/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町平井１２８４－１６、１２８４－２、,2100,321.5,21.6,1500,宅地,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/59401/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町上沢,50,332.0,0.5,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/92609/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町仁田,2390,84.3,93.7,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-08-07,注意:管理費,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/176146/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町畑毛,1480,742.0,6.6,1500,畑,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/163601/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町桑原,100,238.7,1.4,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-08-04,関心:調整区域/無指定 注意:借地,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175975/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井南箱根ダイヤランド,550,246.6,7.4,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-08-03,関心:調整区域/無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175958/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町仁田,1580,312.2,16.7,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-08-03,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175939/settle/1,不適合
空き家バンクしずおか 函南町,函南町,古家付き土地,土地＋古家/上物の表記,田方郡函南町肥田,3500,1400.6,8.3,1500,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/124611/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町畑529-135,1480,301.7,16.2,3000,畑,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-08-02,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175917/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井,750,365.0,6.8,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,関心:無指定 注意:温泉 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/165995/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井1720番７４他,3500,1924.8,6.0,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/120470/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町上沢,750,339.0,7.3,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/156063/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井1733-633,320,378.0,2.8,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/128773/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井,965,241.4,13.2,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/173699/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町柏谷,1200,183.3,21.6,3000,宅地,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-07-24,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175644/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町上沢951-205,50,449.0,0.4,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/128604/settle/1,適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町丹那南箱根ダイヤランド529－587,200,363.6,1.8,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定 注意:温泉 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/61857/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井,980,408.0,7.9,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,関心:無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/173001/settle/1,適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町肥田408-9,1500,145.6,34.1,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/153293/settle/1,不適合
空き家バンクしずおか 函南町,函南町,中古戸建,中古戸建/住宅カテゴリ,田方郡函南町畑,1280,277.0,15.3,3000,畑,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-07-13,関心:調整区域/無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/175234/settle/1,不適合
空き家バンクしずおか 函南町,函南町,古家付き土地,土地＋古家/上物の表記,田方郡函南町桑原,1000,395.9,8.4,1500,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-07-03,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/174858/settle/1,適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町平井1258番4,280,99.8,9.3,1500,宅地,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-07-09,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/127079/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町塚本939-4,5500,771.5,23.6,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/139026/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町柏谷1264-1,280,996.0,0.9,1500,宅地,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/146283/settle/1,適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町大土肥,2490,248.0,33.2,1500,田,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/168927/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町平井南箱根ダイヤランド,380,290.0,4.3,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定 注意:温泉 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/111023/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町柏谷,1880,347.1,17.9,3000,田,市街化区域,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-14,,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/167122/settle/1,適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町塚本,1780,603.0,9.8,1500,畑,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/168271/settle/1,不適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町大竹,700,206.6,11.2,1500,田,市街化調整区域,,△,市街化調整区域は原則新築不可・許可要件次第＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/171641/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町畑毛389-3,480,165.3,9.6,3000,畑,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/174189/settle/1,不適合
空き家バンクしずおか 函南町,函南町,空き家,掲載に空き家表記,田方郡函南町丹那,2650,370.5,23.6,3000,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/159531/settle/1,適合
空き家バンクしずおか 函南町,函南町,更地,土地カテゴリ（建物表記なし）,田方郡函南町平井1753-1387,980,233.0,13.9,1500,田,市街化区域,,△,市街化区域だが接道幅員が不明。新築可否は接道要確認,,2026-06-14,関心:無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/149239/settle/1,不適合
空き家バンクしずおか 函南町,函南町,中古戸建,中古戸建/住宅カテゴリ,田方郡函南町畑,1250,295.4,14.0,3000,畑,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-22,関心:調整区域/無指定 NG:南箱根ダイヤランド,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/174489/settle/1,不適合
空き家バンクしずおか 函南町,函南町,古家付き土地,土地＋古家/上物の表記,田方郡函南町肥田917-1,3500,1400.6,8.3,1500,田,市街化調整区域,,△,調整区域の建替えは既存宅地要件等の確認が必要＝本命候補,,2026-06-14,関心:調整区域/無指定,https://akiya-bank.shizuoka.fudohsan.jp/%E7%89%A9%E4%BB%B6/124718/settle/1,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町仁田,2490,119.1,69.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-23,,https://www.snjhkk.com/s_r_59527/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町間宮,2980,128.5,76.7,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-07,,https://www.snjhkk.com/s_r_59446/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町柏谷,2980,309.4,31.8,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-07,,https://www.snjhkk.com/s_r_59445/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町仁田,2750,128.1,71.0,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-03,,https://www.snjhkk.com/s_r_59440/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町仁田,2480,154.3,53.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-30,,https://www.snjhkk.com/s_r_59397/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町仁田,4180,183.6,75.3,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-13,,https://www.snjhkk.com/s_r_59251/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町上沢,1080,238.0,15.0,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-27,,https://www.snjhkk.com/s_r_59095/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町塚本,2330,,,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_59045/index.html,数値不明
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町肥田,680,252.6,8.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_58974/index.html,不適合
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町仁田,2390,,,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_58969/index.html,数値不明
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町畑毛,3600,,,1500,宅地,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_58899/index.html,数値不明
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町塚本,5600,,,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_58896/index.html,数値不明
家っち(新日本住建販売) 函南町 土地一覧,函南町,更地,土地カテゴリ（建物表記なし）,静岡県田方郡函南町平井字向山1371番40,3498,187.7,61.6,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-14,,https://www.snjhkk.com/s_r_58736/index.html,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市南二日町,2571,169.0,50.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-02,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20884336/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市幸原町１,3220,136.5,78.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20388080/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市大場,250,305.0,2.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_78936290/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉４,430,83.0,17.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20027711/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田1159-204,480,104.1,15.2,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_79014268/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市市山新田,650,172.4,12.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_74764878/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,750,197.1,12.6,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_74423075/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,800,206.0,12.8,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_78391473/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士ビレッジ204-57,895,99.3,29.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20697228/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,998,130.4,25.3,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-24,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21358058/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市大場,998,160.8,20.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20442223/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台３,1029,359.3,9.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-21,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21532251/,適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉３,1048,155.1,22.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_72320814/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1080,136.1,26.2,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_76874238/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1080,136.1,26.2,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_76928411/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市旭ヶ丘,1100,209.4,17.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_72411246/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1150,208.5,18.2,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-30,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21180003/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1190,183.8,21.4,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-21,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20045162/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市大場,1200,84.3,47.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20848997/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市青木,1200,113.9,34.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20915485/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士ビレッジ,1230,201.0,20.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-03,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21207489/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１,1380,208.1,21.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_78363513/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市若松町,1380,242.1,18.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_73151079/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市文教町２,1500,170.1,29.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20396860/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉４,1500,175.1,28.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_76386248/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩50-1,1680,113.8,48.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21034695/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田1296,1680,151.1,36.8,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20353254/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,1680,113.8,48.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-13,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21491708/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,1680,113.8,48.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-07-04,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_21216432/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田1349-1,1780,201.9,29.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20623244/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1780,177.6,33.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_78293692/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市青木245-4,1835,140.3,43.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-18,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_20224942/,不適合
SUUMO 土地 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田字西ノ久保５８９番外,1840,173.2,35.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-08-23,,https://suumo.jp/tochi/shizuoka/sc_mishima/nc_78043370/,不適合
